id,name,p_code,postal_code,ward_type,township_id:id,town_id:id,name_mm
vt_013025026,Ta Man Gyi,MMR013025026,1131225,village_tract,township_013025,,တမံကြီး
vt_013025027,Ah Zan Taw Sun,MMR013025027,1131226,village_tract,township_013025,,အဇန်းတောစွန်း
vt_013025028,Hpa Yon Kan,MMR013025028,1131227,village_tract,township_013025,,ဖရုံကန်
vt_013025029,Mi Chaung Kan,MMR013025029,1131228,village_tract,township_013025,,မိချောင်းကန်
vt_013025030,Ta Kaw,MMR013025030,1131229,village_tract,township_013025,,တကော
vt_013025031,Let Pan Kyoe,MMR013025031,1131230,village_tract,township_013025,,လက်ပန်ကျိုး
vt_013025032,Yae Paw Kan,MMR013025032,1131231,village_tract,township_013025,,ရေပေါ်ကန်
vt_013025033,Tha Khut Kone,MMR013025033,1131232,village_tract,township_013025,,သခွတ်ကုန်း
vt_013025034,Shan Su,MMR013025034,1131233,village_tract,township_013025,,ရှမ်းစု
vt_013025035,Kun Ka La,MMR013025035,1131234,village_tract,township_013025,,ကွန်ကလ
vt_013025036,Bagan Taung Su,MMR013025036,1131235,village_tract,township_013025,,ပုဂံတောင်စု
vt_013025037,Pa Toke,MMR013025037,1131236,village_tract,township_013025,,ပတုပ်
vt_013025038,Zwe Htaw,MMR013025038,1131237,village_tract,township_013025,,ဇွဲထော်
vt_013025039,Htone Gyi,MMR013025039,1131238,village_tract,township_013025,,ထုံးကြီး
vt_013025040,Kone Kha Lar,MMR013025040,1131239,village_tract,township_013025,,ကုန်းခလာ
vt_013025041,Ka Tone Paw (Upper),MMR013025041,1131240,village_tract,township_013025,,ကတုံးပေါ် (အထက်)
vt_013025042,Ka Tone Paw (Middle),MMR013025042,1131241,village_tract,township_013025,,ကတုံးပေါ် (အလယ်)
vt_013025043,Let Pan Chaung,MMR013025043,1131242,village_tract,township_013025,,လက်ပံချောင်
vt_013025044,Ma Gyi Pin Chaung,MMR013025044,1131243,village_tract,township_013025,,မကျီးပင်ချောင်
vt_013025045,Kaing Kone,MMR013025045,1131244,village_tract,township_013025,,ကိုင်းကုန်း
vt_013025046,Kywe Te Kone,MMR013025046,1131245,village_tract,township_013025,,ကျွဲတဲကုန်း
vt_013025047,Nyaung Pin Khin Tan,MMR013025047,1131246,village_tract,township_013025,,ညောင်ပင်ခင်တန်း
vt_013025048,Ah Lan Kone,MMR013025048,1131247,village_tract,township_013025,,အလန်းကုန်း
vt_013025049,Sit Kone Taw Sun,MMR013025049,1131248,village_tract,township_013025,,စစ်ကုန်းတောစွန်း
vt_013025050,Tin Taung Chaung,MMR013025050,1131249,village_tract,township_013025,,တင်းတောင်းချောင်
vt_013025051,Hmo Kone Thar,MMR013025051,1131250,village_tract,township_013025,,မှိုကုန်းသာ
vt_013025052,Aung Pan Sein,MMR013025052,1131251,village_tract,township_013025,,အောင်ပန်းစိန်
vt_013025053,Aung Thar Dan,MMR013025053,1131252,village_tract,township_013025,,အောင်သာဒန်း
vt_013025054,Aw Bar Nyunt,MMR013025054,1131253,village_tract,township_013025,,သြဘာညွန့်
vt_013025055,Beik Theik,MMR013025055,1131254,village_tract,township_013025,,ဘိတ်သိတ်
vt_013025056,Ma Har Meik,MMR013025056,1131255,village_tract,township_013025,,မဟာမိတ်
vt_013025057,Hay Ma Za Lar,MMR013025057,1131256,village_tract,township_013025,,ဟေမဇလာ
vt_013025058,Min Ywar Ah Thin,MMR013025058,1131257,village_tract,township_013025,,မင်းရွာအသင်း
vt_013025059,Tha Ma Seik Ta,MMR013025059,1131258,village_tract,township_013025,,သမစိတ္တ
vt_013025060,Thar Thar Myaing,MMR013025060,1131259,village_tract,township_013025,,သာသာမြိုင်
vt_013025061,Thar Ga Ra,MMR013025061,1131260,village_tract,township_013025,,သာဂရ
vt_013025062,Htun Sein Ah Thin,MMR013025062,1131261,village_tract,township_013025,,ထွန်းစိန်အသင်း
vt_013025063,Zaw Ti Ka,MMR013025063,1131262,village_tract,township_013025,,ဇောတိက
vt_013025064,Yan Gyi Aung,MMR013025064,1131263,village_tract,township_013025,,ရန်ကြီးအောင်
ward_013025701501,No (1) Ward,MMR013025701501,1131001,ward,township_013025,town_013025701,အမှတ် (၁) ရပ်ကွက်
ward_013025701502,No (2) Ward,MMR013025701502,1131002,ward,township_013025,town_013025701,အမှတ် (၂) ရပ်ကွက်
ward_013025701503,No (3) Ward,MMR013025701503,1131003,ward,township_013025,town_013025701,အမှတ် (၃) ရပ်ကွက်
ward_013025701504,No (4) Ward,MMR013025701504,1131004,ward,township_013025,town_013025701,အမှတ် (၄) ရပ်ကွက်
ward_013025701505,No (5) Ward,MMR013025701505,1131005,ward,township_013025,town_013025701,အမှတ် (၅) ရပ်ကွက်
ward_013025701506,No (6) Ward,MMR013025701506,1131006,ward,township_013025,town_013025701,အမှတ် (၆) ရပ်ကွက်
ward_013025701507,No (7) Ward,MMR013025701507,1131007,ward,township_013025,town_013025701,အမှတ် (၇) ရပ်ကွက်
ward_013025701508,No (8) Ward,MMR013025701508,1131008,ward,township_013025,town_013025701,အမှတ် (၈) ရပ်ကွက်
ward_013025701509,No (9) Ward,MMR013025701509,1131009,ward,township_013025,town_013025701,အမှတ် (၉) ရပ်ကွက်
ward_013025701510,No (10) Ward,MMR013025701510,1131010,ward,township_013025,town_013025701,အမှတ် (၁၀) ရပ်ကွက်
ward_013025701511,No (11) Ward,MMR013025701511,1131011,ward,township_013025,town_013025701,အမှတ် (၁၁) ရပ်ကွက်
ward_013025701512,No (12) Ward,MMR013025701512,1131012,ward,township_013025,town_013025701,အမှတ် (၁၂) ရပ်ကွက်
vt_013026001,Pauk Pin,MMR013026001,1132200,village_tract,township_013026,,ပေါက်ပင်
vt_013026002,Ka Mar Mat,MMR013026002,1132201,village_tract,township_013026,,ကမာမတ်
vt_013026003,Met Ka Than,MMR013026003,1132202,village_tract,township_013026,,မက္ကသန်
vt_013026004,Gyone Gyone Kya,MMR013026004,1132203,village_tract,township_013026,,ကျုံးကျုံးကျ
vt_013026005,Oke Hpo,MMR013026005,1132204,village_tract,township_013026,,အုပ်ဖို
vt_013026006,Maung Ma,MMR013026006,1132205,village_tract,township_013026,,မောင်းမ
vt_013026007,Kyu Taw,MMR013026007,1132206,village_tract,township_013026,,ကြူတော
vt_013026008,Ka Mar Chaik,MMR013026008,1132207,village_tract,township_013026,,ကမာချိုက်
vt_013026009,Ah Lel Ywar,MMR013026009,1132208,village_tract,township_013026,,အလယ်ရွာ
vt_013026010,Aye Ywar,MMR013026010,1132209,village_tract,township_013026,,အေးရွာ
vt_013026011,Swei Ka Tawt,MMR013026011,1132210,village_tract,township_013026,,စွယ်ကတော့
vt_013026012,Pein Kan,MMR013026012,1132211,village_tract,township_013026,,ပိန်းကန်
vt_013026013,Hla Bi Lu,MMR013026013,1132212,village_tract,township_013026,,လှဘီလူး
vt_013026014,Ma Gyi Kan,MMR013026014,1132213,village_tract,township_013026,,မကျီးကန်
vt_013026015,Yoe Gyi,MMR013026015,1132214,village_tract,township_013026,,ရိုးကြီး
vt_013026016,Kyon Tu,MMR013026016,1132215,village_tract,township_013026,,ကျုံတူး
vt_013026017,Ta Man Gyi,MMR013026017,1132216,village_tract,township_013026,,တမံကြီး
vt_013026018,Ka Mar Ka Loke,MMR013026018,1132217,village_tract,township_013026,,ကမာကလုတ်
vt_013026019,Kayin Kan,MMR013026019,1132218,village_tract,township_013026,,ကရင်ကန်
vt_013026020,Kan Nyi Naung,MMR013026020,1132219,village_tract,township_013026,,ကန်ညီနောင်
vt_013026021,Kywe Ta Lin,MMR013026021,1132220,village_tract,township_013026,,ကျွဲတလင်း
vt_013026022,Thet Kei Kone,MMR013026022,1132221,village_tract,township_013026,,သက္ကယ်ကုန်း
vt_013026023,Kha Mat,MMR013026023,1132222,village_tract,township_013026,,ခမတ်
vt_013026024,Kan Beit,MMR013026024,1132223,village_tract,township_013026,,ကံဘဲ့
vt_013026025,Nyaung Pin Kwin,MMR013026025,1132224,village_tract,township_013026,,ညောင်ပင်ကွင်း
vt_013026026,Bagan Taung,MMR013026026,1132225,village_tract,township_013026,,ပုဂံတောင်
vt_013026027,Pan Taw Chaung,MMR013026027,1132226,village_tract,township_013026,,ပန်းတောချောင်
vt_013026028,Day Pauk,MMR013026028,1132227,village_tract,township_013026,,ဒေးပေါက်
vt_013026029,Kayin Su,MMR013026029,1132228,village_tract,township_013026,,ကရင်စု
vt_013026030,Hpa Yar Pyo,MMR013026030,1132229,village_tract,township_013026,,ဘုရားပျို
vt_013026031,Kwin Hlyar Shey,MMR013026031,1132230,village_tract,township_013026,,ကွင်းလျားရှည်
vt_013026032,Hta Yan Kan,MMR013026032,1132231,village_tract,township_013026,,ထရန်ကန်
vt_013026033,Tha Pyu Kan,MMR013026033,1132232,village_tract,township_013026,,သပြုကန်
vt_013026034,Pa Lu Kan,MMR013026034,1132233,village_tract,township_013026,,ပလူကန်
vt_013026035,Ta Kaw Kan,MMR013026035,1132234,village_tract,township_013026,,တကောကန်
vt_013026036,Kyi Ni Chaung,MMR013026036,1132235,village_tract,township_013026,,ကျီနီချောင်
vt_013026037,Pyin Ma Kone,MMR013026037,1132236,village_tract,township_013026,,ပျဉ်းမကုန်း
vt_013026038,Kyar Kan,MMR013026038,1132237,village_tract,township_013026,,ကြာကန်
vt_013026039,Pa Lu,MMR013026039,1132238,village_tract,township_013026,,ပလူ
vt_013026040,Aung Chan Thar,MMR013026040,1132239,village_tract,township_013026,,အောင်ချမ်းသာ
vt_013026041,Bo Ka Lay,MMR013026041,1132240,village_tract,township_013026,,ဘိုကလေး
vt_013026042,Sin Kyun,MMR013026042,1132241,village_tract,township_013026,,ဆင်ကျွန်း
vt_013026043,Kan Kaung,MMR013026043,1132242,village_tract,township_013026,,ကံကောင်း
vt_013026044,Yae Kyaw,MMR013026044,1132243,village_tract,township_013026,,ရေကျော်
vt_013026045,Ohn Pin,MMR013026045,1132244,village_tract,township_013026,,အုန်းပင်
vt_013026046,Nyaung Lan,MMR013026046,1132245,village_tract,township_013026,,ညောင်လန်း
vt_013026047,Sin Min Aing,MMR013026047,1132246,village_tract,township_013026,,ဆင်မင်းအိုင်
vt_013026048,Kin Mun Chon,MMR013026048,1132247,village_tract,township_013026,,ကင်းမွန်းခြုံ
vt_013026049,Zee Hpyu Pin,MMR013026049,1132248,village_tract,township_013026,,ဇီးဖြူပင်
vt_013026050,Kyon Kan,MMR013026050,1132249,village_tract,township_013026,,ကျုံကန်
vt_013026051,Nyaung Pin Thar,MMR013026051,1132250,village_tract,township_013026,,ညောင်ပင်သာ
vt_013026052,Sa Khan Gyi,MMR013026052,1132251,village_tract,township_013026,,စခန်းကြီး
vt_013026053,Kan Thar,MMR013026053,1132252,village_tract,township_013026,,ကံသာ
ward_013026701501,No (1) Ward,MMR013026701501,1132001,ward,township_013026,town_013026701,အမှတ် (၁) ရပ်ကွက်
ward_013026701502,No (2) Ward,MMR013026701502,1132002,ward,township_013026,town_013026701,အမှတ် (၂) ရပ်ကွက်
ward_013026701503,No (3) Ward,MMR013026701503,1132003,ward,township_013026,town_013026701,အမှတ် (၃) ရပ်ကွက်
ward_013026701504,No (4) Ward,MMR013026701504,1132004,ward,township_013026,town_013026701,အမှတ် (၄) ရပ်ကွက်
ward_013026701505,No (5) Ward,MMR013026701505,1132005,ward,township_013026,town_013026701,အမှတ် (၅) ရပ်ကွက်
ward_013026701506,No (6) Ward,MMR013026701506,1132006,ward,township_013026,town_013026701,အမှတ် (၆) ရပ်ကွက်
ward_013026701507,No (7) Ward,MMR013026701507,1132007,ward,township_013026,town_013026701,အမှတ် (၇) ရပ်ကွက်
ward_013026701508,No (8) Ward,MMR013026701508,1132008,ward,township_013026,town_013026701,အမှတ် (၈) ရပ်ကွက်
ward_013026701509,No (9) Ward,MMR013026701509,1132009,ward,township_013026,town_013026701,အမှတ် (၉) ရပ်ကွက်
ward_013026701510,No (10) Ward,MMR013026701510,1132010,ward,township_013026,town_013026701,အမှတ် (၁၀) ရပ်ကွက်
ward_013026701511,No (11) Ward,MMR013026701511,1132011,ward,township_013026,town_013026701,အမှတ် (၁၁) ရပ်ကွက်
ward_013026701512,No (12) Ward,MMR013026701512,1132012,ward,township_013026,town_013026701,အမှတ် (၁၂) ရပ်ကွက်
ward_013026701513,Kun Moe Dein Ward,MMR013026701513,1132013,ward,township_013026,town_013026701,ကွမ်းမိုးဒိန်းရပ်ကွက်
vt_013027001,Khat Ti Ya,MMR013027001,1133200,village_tract,township_013027,,ခတ္တိယ
vt_013027002,Ah Ka la,MMR013027002,1133201,village_tract,township_013027,,အကလ
vt_013027003,Ka Tha Paung,MMR013027003,1133202,village_tract,township_013027,,ကသပေါင်း
vt_013027004,Kywe Da Yut,MMR013027004,1133203,village_tract,township_013027,,ကျွဲဒရွတ်
vt_013027005,Kayin Chaung,MMR013027005,1133204,village_tract,township_013027,,ကရင်ချောင်း
vt_013027006,Kha Naung Htein Ta Pin,MMR013027006,1133205,village_tract,township_013027,,ခနောင်ထိန်တပင်
vt_013027007,Sar Hpyu Su,MMR013027007,1133206,village_tract,township_013027,,စာဖြူစု
vt_013027009,Tu Chaung Gyi,MMR013027009,1133208,village_tract,township_013027,,တူးချောင်းကြီး
vt_013027010,Ma Wun,MMR013027010,1133209,village_tract,township_013027,,မဝန်း
vt_013027011,Kyi Seik,MMR013027011,1133210,village_tract,township_013027,,ကြည်ဆိပ်
vt_013027012,Tet Thit,MMR013027012,1133211,village_tract,township_013027,,တက်သစ်
vt_013027013,Tha Wun Taw,MMR013027013,1133212,village_tract,township_013027,,သဝန်းတော
vt_013027014,Ta Khun Taing,MMR013027014,1133213,village_tract,township_013027,,တံခွန်တိုင်
vt_013027015,Ah Dun,MMR013027015,1133214,village_tract,township_013027,,အဒွန်း
vt_013027016,Twantay Wa,MMR013027016,1133215,village_tract,township_013027,,တွံတေးဝ
vt_013027017,Pa Thi,MMR013027017,1133216,village_tract,township_013027,,ပသီ
vt_013027019,Kha Lauk Chaik,MMR013027019,1133218,village_tract,township_013027,,ခလောက်ချိုက်
vt_013027020,Kha Yan Wa,MMR013027020,1133219,village_tract,township_013027,,ခရမ်းဝ
vt_013027021,Kha Yan Gyi,MMR013027021,1133220,village_tract,township_013027,,ခရမ်းကြီး
vt_013027022,Kha Yan Hpyar,MMR013027022,1133221,village_tract,township_013027,,ခရမ်းဖျား
vt_013027023,Ka Li Htaw,MMR013027023,1133222,village_tract,township_013027,,ကလီထော်
vt_013027024,Kyi Tan,MMR013027024,1133223,village_tract,township_013027,,ကြည်တန်း
vt_013027025,Ta Ka Hleit,MMR013027025,1133224,village_tract,township_013027,,တကလှဲ့
vt_013027026,Yae Kyaw,MMR013027026,1133225,village_tract,township_013027,,ရေကျော်
vt_013027027,Ta Mar Ta Kaw,MMR013027027,1133226,village_tract,township_013027,,တမာတကော
vt_013027028,Ta Man Gyi,MMR013027028,1133227,village_tract,township_013027,,တမံကြီး
vt_013027029,Kan,MMR013027029,1133228,village_tract,township_013027,,ကန်
vt_013027030,Ku Lar Tan,MMR013027030,1133229,village_tract,township_013027,,ကုလားတန်း
vt_013027031,Ma Ngay (Middle),MMR013027031,1133230,village_tract,township_013027,,မငေး (အလယ်)
vt_013027032,Byauk Yoe,MMR013027032,1133231,village_tract,township_013027,,ဗျောက်ရိုး
vt_013027033,Let Pan Gwa,MMR013027033,1133232,village_tract,township_013027,,လက်ပံဂွ
vt_013027034,Kyun Ka lay,MMR013027034,1133233,village_tract,township_013027,,ကျွန်းကလေး
vt_013027035,Ah Lat Chaung,MMR013027035,1133234,village_tract,township_013027,,အလပ်ချောင်း
vt_013027036,Gyaung Waing,MMR013027036,1133235,village_tract,township_013027,,ဂျောင်ဝိုင်း
vt_013027058,Pyawbwe Lay,MMR013027058,1133236,village_tract,township_013027,,ပျော်ဘွယ်လေး
vt_013027061,Peik Swei,MMR013027061,1133237,village_tract,township_013027,,ပိတ်စွယ်
vt_013027063,Kyaik Tha Le,MMR013027063,1133239,village_tract,township_013027,,ကြိုက်သလဲ
vt_013027064,Hpa Yar Gyi,MMR013027064,1133240,village_tract,township_013027,,ဘုရားကြီး
vt_013027065,Pauk Taw,MMR013027065,1133241,village_tract,township_013027,,ပေါက်တော
vt_013027066,Hpa Yar Ngoke To (South),MMR013027066,1133242,village_tract,township_013027,,ဘုရားငုတ္တို (တောင်)
vt_013027067,Hpa Yar Ngoke To (North),MMR013027067,1133243,village_tract,township_013027,,ဘုရားငုတ္တို (မြောက်)
vt_013027068,Kan Beit,MMR013027068,1133244,village_tract,township_013027,,ကန်ဘဲ့
vt_013027069,San,MMR013027069,1133245,village_tract,township_013027,,စမ်း
vt_013027070,Ah Yoe Taung,MMR013027070,1133246,village_tract,township_013027,,အရိုးတောင်
vt_013027071,Kyun Bet,MMR013027071,1133247,village_tract,township_013027,,ကျွန်းဘက်
vt_013027072,Ka Pin Gyi,MMR013027072,1133248,village_tract,township_013027,,ကပင်ကြီး
vt_013027073,Kyaung Su,MMR013027073,1133249,village_tract,township_013027,,ကျောင်းစု
vt_013027074,Ah Lel Chaung,MMR013027074,1133250,village_tract,township_013027,,အလယ်ချောင်း
vt_013027075,Ga Yat La Mee,MMR013027075,1133251,village_tract,township_013027,,ဂယက်လမီး
vt_013027076,Shwe Hlay Chaung (Twan),MMR013027076,1133252,village_tract,township_013027,,ရွှေလှေချောင် (တွံ)
vt_013027077,Pya Tha Taik,MMR013027077,1133253,village_tract,township_013027,,ပြဿတိုက်
vt_013027078,Ah Twin Yae Kyaw,MMR013027078,1133254,village_tract,township_013027,,အတွင်းရေကျော်
vt_013027079,Ka Don,MMR013027079,1133255,village_tract,township_013027,,ကဒုံ
vt_013027080,Hnget Pyaw San,MMR013027080,1133256,village_tract,township_013027,,ငှက်ပျောစမ်း
vt_013027081,Kha Loke,MMR013027081,1133257,village_tract,township_013027,,ခလုပ်
vt_013027082,Wet Chaung,MMR013027082,1133258,village_tract,township_013027,,ဝက်ချောင်း
vt_013027083,Shan Su,MMR013027083,1133259,village_tract,township_013027,,ရှမ်းစု
vt_013027084,Htaw Tho,MMR013027084,1133260,village_tract,township_013027,,ထော်သို
vt_013027085,Ma Yan Ta Pin,MMR013027085,1133261,village_tract,township_013027,,မရမ်းတပင်
vt_013027086,Mar La Kar Rubber Chan,MMR013027086,1133262,village_tract,township_013027,,မာလကာရာဘာခြံ
vt_013027087,Ta Loke Htaw,MMR013027087,1133263,village_tract,township_013027,,တလုတ္ထော်
ward_013027701501,Kun Chan Ward,MMR013027701501,1133001,ward,township_013027,town_013027701,ကွမ်းခြံရပ်ကွက်
ward_013027701502,Zay Thit Ward,MMR013027701502,1133002,ward,township_013027,town_013027701,ဈေးသစ်ရပ်ကွက်
ward_013027701503,Ohn Pin Su Ward,MMR013027701503,1133003,ward,township_013027,town_013027701,အုံးပင်စုရပ်ကွက်
ward_013027701504,Min Paing Ward,MMR013027701504,1133004,ward,township_013027,town_013027701,မင်းပိုင်းရပ်ကွက်
ward_013027701505,Kyun Taw Ward,MMR013027701505,1133005,ward,township_013027,town_013027701,ကျွန်းတောရပ်ကွက်
ward_013027701506,Shwe San Taw Ward,MMR013027701506,1133006,ward,township_013027,town_013027701,ရွှေဆံတော်ရပ်ကွက်
ward_013027701507,Oe Bo (East) Ward,MMR013027701507,1133007,ward,township_013027,town_013027701,အိုးဘို (အရှေ့) ရပ်ကွက်
ward_013027701508,Oe Bo (West) Ward,MMR013027701508,1133008,ward,township_013027,town_013027701,အိုးဘို (အနောက်) ရပ်ကွက်
vt_013028001,Htan Pin Chaung,MMR013028001,1135200,village_tract,township_013028,,ထန်းပင်ချောင်
vt_013028002,Yae Kyaw,MMR013028002,1135201,village_tract,township_013028,,ရေကျော်
vt_013028003,Pyin Ka Doe,MMR013028003,1135202,village_tract,township_013028,,ပျဉ်းကတိုး
vt_013028004,Nyaung Kone,MMR013028004,1135203,village_tract,township_013028,,ညောင်ကုန်း
vt_013028005,Kyaik Htaw (North),MMR013028005,1135204,village_tract,township_013028,,ကျိုက်ထော် (မြောက်)
vt_013028006,Kyaik Htaw (South),MMR013028006,1135205,village_tract,township_013028,,ကျိုက်ထော် (တောင်)
vt_013028007,Auk Kyaung,MMR013028007,1135206,village_tract,township_013028,,အောက်ကျောင်း
vt_013028008,Tha Meit,MMR013028008,1135207,village_tract,township_013028,,သမဲ့
vt_013028009,Kyon La Tar,MMR013028009,1135208,village_tract,township_013028,,ကျုံလတာ
vt_013028010,Popa,MMR013028010,1135209,village_tract,township_013028,,ပုပ္ပါး
vt_013028011,Hmaw Taw,MMR013028011,1135210,village_tract,township_013028,,မှော်တော
vt_013028012,War Thein Kha,MMR013028012,1135211,village_tract,township_013028,,ဝါးသိင်္ခ
vt_013028013,Ma Sei Seik,MMR013028013,1135212,village_tract,township_013028,,မဆယ်ဆိပ်
vt_013028014,Ta Loke Htaw,MMR013028014,1135213,village_tract,township_013028,,တလုတ်ထော်
vt_013028015,Kha Laung,MMR013028015,1135214,village_tract,township_013028,,ခလောင်
vt_013028016,Ka Nyin Ngu,MMR013028016,1135215,village_tract,township_013028,,ကညင်ငူ
vt_013028017,Shar Bwar,MMR013028017,1135216,village_tract,township_013028,,ရှာဘွား
vt_013028018,Ta Ku Pon,MMR013028018,1135217,village_tract,township_013028,,တကူပုံ
vt_013028019,Hnget Aw San,MMR013028019,1135218,village_tract,township_013028,,ငှက်အော်စမ်း
vt_013028020,Nat Yae Twin,MMR013028020,1135219,village_tract,township_013028,,နတ်ရေတွင်း
vt_013028021,Za Yat Kone,MMR013028021,1135220,village_tract,township_013028,,ဇရပ်ကုန်း
vt_013028022,Ywar Tan Shey,MMR013028022,1135221,village_tract,township_013028,,ရွာတန်းရှည်
vt_013028023,Pein Hne Kone,MMR013028023,1135222,village_tract,township_013028,,ပိန်းနဲကုန်း
vt_013028024,Ah Hpyauk,MMR013028024,1135223,village_tract,township_013028,,အဖျောက်
vt_013028025,Yae Hpyu Twin,MMR013028025,1135224,village_tract,township_013028,,ရေဖြူတွင်း
vt_013028026,Nat Sin Kone,MMR013028026,1135225,village_tract,township_013028,,နတ်စင်ကုန်း
vt_013028027,Ma Gyi Kan,MMR013028027,1135226,village_tract,township_013028,,မကျီးကန်
vt_013028028,Myauk Chaung,MMR013028028,1135227,village_tract,township_013028,,မြောက်ချောင်
vt_013028029,San Kauk,MMR013028029,1135228,village_tract,township_013028,,စမ်းကောက်
vt_013028030,Taung Chaung,MMR013028030,1135229,village_tract,township_013028,,တောင်ချောင်
vt_013028031,Lar Wa Di,MMR013028031,1135230,village_tract,township_013028,,လာဝတီ
vt_013028032,Sa Bagan,MMR013028032,1135231,village_tract,township_013028,,ဆပုဂံ
vt_013028033,Let Khaik,MMR013028033,1135232,village_tract,township_013028,,လက်ခိုက်
vt_013028034,Kyar Kan,MMR013028034,1135233,village_tract,township_013028,,ကြာကန်
vt_013028035,Koe Taung,MMR013028035,1135234,village_tract,township_013028,,ကိုးတောင်
vt_013028036,Myet San Ni,MMR013028036,1135235,village_tract,township_013028,,မျက်ဆံနီ
vt_013028037,Hpa Yon Chaung,MMR013028037,1135236,village_tract,township_013028,,ဖရုံချောင်
vt_013028038,Kan Thone Kan,MMR013028038,1135237,village_tract,township_013028,,ကန်သုံးကန်
vt_013028039,Htan Ma Naing,MMR013028039,1135238,village_tract,township_013028,,ထမ္မနိုင်
vt_013028040,Nyaung Pin Thar,MMR013028040,1135239,village_tract,township_013028,,ညောင်ပင်သာ
vt_013028041,Boet Din,MMR013028041,1135240,village_tract,township_013028,,ဘို့ဒင်
vt_013028042,Pyar Hmut,MMR013028042,1135241,village_tract,township_013028,,ပျားမွှတ်
vt_013028043,War Ba Lauk Thauk,MMR013028043,1135242,village_tract,township_013028,,ဝါးဘလောက်သောက်
vt_013028044,Ma Wun,MMR013028044,1135243,village_tract,township_013028,,မဝန်း
vt_013028045,Kywe Lu Aing,MMR013028045,1135244,village_tract,township_013028,,ကျွဲလူးအိုင်
vt_013028046,Ka Mar Ka Nee,MMR013028046,1135245,village_tract,township_013028,,ကမာကနီး
vt_013028047,Tha Khut Pin,MMR013028047,1135246,village_tract,township_013028,,သခွတ်ပင်
vt_013028048,Kyon Da Yei,MMR013028048,1135247,village_tract,township_013028,,ကျုံဒရယ်
vt_013028049,Kyu Taw Chaung,MMR013028049,1135248,village_tract,township_013028,,ကျူတောချောင်
vt_013028050,Kha Yaik Kha Ni,MMR013028050,1135249,village_tract,township_013028,,ခရိုက်ခနိ
vt_013028051,Htan Ta Pin,MMR013028051,1135250,village_tract,township_013028,,ထန်းတပင်
vt_013028052,Tha Min Chan,MMR013028052,1135251,village_tract,township_013028,,သမင်ခြံ
vt_013028053,Tar Taik,MMR013028053,1135252,village_tract,township_013028,,တာတိုက်
vt_013028054,Sar Taing Hmut,MMR013028054,1135253,village_tract,township_013028,,ဆားတိုင်မွှတ်
vt_013028055,Tha Yet Taw,MMR013028055,1135254,village_tract,township_013028,,သရက်တော
ward_013028701501,Myo Thit Ward,MMR013028701501,1135001,ward,township_013028,town_013028701,မြို့သစ်ရပ်ကွက်
ward_013028701502,Myo Ma Paing Ward,MMR013028701502,1135002,ward,township_013028,town_013028701,မြို့မပိုင်းရပ်ကွက်
ward_013028701503,Ma Gyi Tan Ward,MMR013028701503,1135003,ward,township_013028,town_013028701,မကျီးတန်းရပ်ကွက်
ward_013028701504,Tar Lan Thit Ward,MMR013028701504,1135004,ward,township_013028,town_013028701,တာလမ်းသစ်ရပ်ကွက်
ward_013028701505,Pyi Taw Thar Ward,MMR013028701505,1135005,ward,township_013028,town_013028701,ပြည်တော်သာရပ်ကွက်
ward_013028701506,Taung Paing Ward,MMR013028701506,1135006,ward,township_013028,town_013028701,တောင်ပိုင်းရပ်ကွက်
ward_013028701507,Hpa Yar Lan Ward,MMR013028701507,1135007,ward,township_013028,town_013028701,ဘုရားလမ်းရပ်ကွက်
vt_013029001,Ka Mar Par,MMR013029001,1134200,village_tract,township_013029,,ကမာပါ
vt_013029002,Kawt Dun,MMR013029002,1134201,village_tract,township_013029,,ကော့ဒွန်း
vt_013029003,Kan Hylar Shey,MMR013029003,1134202,village_tract,township_013029,,ကန်လျှားရှည်
vt_013029004,Kayin Chaung,MMR013029004,1134203,village_tract,township_013029,,ကရင်ချောင်
vt_013029005,Ka Nyin Kone,MMR013029005,1134204,village_tract,township_013029,,ကညင်ကုန်း
vt_013029006,Kya Khat Kone Gyi,MMR013029006,1134205,village_tract,township_013029,,ကြခတ်ကုန်းကြီး
vt_013029007,Kya Khat Kone Lay,MMR013029007,1134206,village_tract,township_013029,,ကြခတ်ကုန်းလေး
vt_013029008,Kant Ma lar,MMR013029008,1134207,village_tract,township_013029,,ကန့်မလာ
vt_013029009,Kha Lauk Ta Yar,MMR013029009,1134208,village_tract,township_013029,,ခလောက်တရာ
vt_013029010,Hnget Gyi Daung,MMR013029010,1134209,village_tract,township_013029,,ငှက်ကြီးဒေါင်
vt_013029011,Taik Gyi,MMR013029011,1134210,village_tract,township_013029,,တိုက်ကြီး
vt_013029012,Su Ka Lat,MMR013029012,1134211,village_tract,township_013029,,ဆူးကလပ်
vt_013029013,Seik Gyi,MMR013029013,1134212,village_tract,township_013029,,ဆိပ်ကြီး
vt_013029014,Nyaung Ngu,MMR013029014,1134213,village_tract,township_013029,,ညောင်ငူ
vt_013029015,Taw Kha Yan Ah Shey,MMR013029015,1134214,village_tract,township_013029,,တော်ခရမ်းအရှေ့
vt_013029016,Taw Kha Yan Ah Nauk,MMR013029016,1134215,village_tract,township_013029,,တော်ခရမ်းအနောက်
vt_013029017,Taung Kone 1,MMR013029017,1134216,village_tract,township_013029,,တောင်ကုန်း
