id,name,name_mm,p_code,township_id:id,town_id:id,ward_type
ward_00248,No (12) Ward (Sit Tan Ward),ရပ်ကွက် (၁၂) စစ်တန်းရပ်ကွက်,MMR017023701512,township_022,town_039,ward
ward_00249,No (13) Ward (Thein Hpa Yar Ward),ရပ်ကွက် (၁၃) သိမ်ဘုရားရပ်ကွက်,MMR017023701513,township_022,town_039,ward
ward_00250,No (14) Ward (Sit Kwet Thit Ward),ရပ်ကွက် (၁၄) စစ်ကွက်သစ်ရပ်ကွက်,MMR017023701514,township_022,town_039,ward
ward_00251,No (15) Ward (Bo Chyoke Kwet Thit Ward),ရပ်ကွက် (၁၅) ဗိုလ်ချုပ်ကွက်သစ်ရပ်ကွက်,MMR017023701515,township_022,town_039,ward
ward_00252,No (16) Ward (Ah Gyi Kwet Thit Ward),ရပ်ကွက် (၁၆) အကြီးကွက်သစ်ရပ်ကွက်,MMR017023701516,township_022,town_039,ward
ward_00253,No (17) Ward (Leik U Kone Kwet Thit Ward),ရပ်ကွက် (၁၇) လိပ်ဥကုန်းကွက်သစ်ရပ်ကွက်,MMR017023701517,township_022,town_039,ward
ward_00254,No (18) Ward (Kan Taw Min Ga Lar Ward),ရပ်ကွက် (၁၈) ကန်တော်မင်္ဂလာရပ်ကွက်,MMR017023701518,township_022,town_039,ward
ward_00255,No (19) Ward (Tu Myaung Ward),ရပ်ကွက် (၁၉) တူးမြောင်းရပ်ကွက်,MMR017023701519,township_022,town_039,ward
ward_00256,No (2) Ward (Zay Paing Ward),ရပ်ကွက် (၂) ဈေးပိုင်းရပ်ကွက်,MMR017023701502,township_022,town_039,ward
ward_00257,No (3) Ward (Myo U Ward),ရပ်ကွက် (၃) မြို့ဦးရပ်ကွက်,MMR017023701503,township_022,town_039,ward
ward_00258,No (4) Ward (Ma Gyi Tan Ward),ရပ်ကွက် (၄) မကျီးတန်းရပ်ကွက်,MMR017023701504,township_022,town_039,ward
ward_00259,No (5) Ward (Ywa Lel Hpa Yar Ward),ရပ်ကွက် (၅) ရွာလည်ဘုရားရပ်ကွက်,MMR017023701505,township_022,town_039,ward
ward_00260,No (6) Ward (Thin Baw Seik Ward),ရပ်ကွက် (၆) သင်္ဘောဆိပ်ရပ်ကွက်,MMR017023701506,township_022,town_039,ward
ward_00261,No (7) Ward (Shwe Gu Chaung Ward),ရပ်ကွက် (၇) ရွှေဂူချောင်ရပ်ကွက်,MMR017023701507,township_022,town_039,ward
ward_00262,No (8) Ward (Ah Pyaung Ward),ရပ်ကွက် (၈) အပြောင်ရပ်ကွက်,MMR017023701508,township_022,town_039,ward
ward_00263,No (9) Ward (Kwet Thit (North) Ward),ရပ်ကွက် (၉) ကွက်သစ်မြောက်ရပ်ကွက်,MMR017023701509,township_022,town_039,ward
ward_00264,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR017003701501,township_023,town_040,ward
ward_00265,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR017003701502,township_023,town_040,ward
ward_00266,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR017003701503,township_023,town_040,ward
ward_00267,Mya Sein Ward,မြစိမ်းရပ်ကွက်,MMR017017702501,township_024,town_041,ward
ward_00268,Nadi Aung Myay Ward,နဒီအောင်မြေရပ်ကွက်,MMR017017702505,township_024,town_041,ward
ward_00269,Nat Hteik Ward,နထ္ထိပ်ရပ်ကွက်,MMR017017702503,township_024,town_041,ward
ward_00270,Pale Aung Myay Ward,ပုလဲအောင်မြေရပ်ကွက်,MMR017017702504,township_024,town_041,ward
ward_00271,Thi Ri Hay Mar Ward,သီရိဟေမာရပ်ကွက်,MMR017017702502,township_024,town_041,ward
ward_00272,Hlay Kyin Kone Ward (Hlay Kyin Ward),လှေကျင်းကုန်းရပ်ကွက်,MMR017017701503,township_024,town_042,ward
ward_00273,Htaw Ka Nwut Ward,ထော်ကနွတ်ရပ်ကွက်,MMR017017701509,township_024,town_042,ward
ward_00274,Min Paing Ward,မင်းပိုင်းရပ်ကွက်,MMR017017701513,township_024,town_042,ward
ward_00275,Mya Thein Tan Ward,မြသိန်းတန်ရပ်ကွက်,MMR017017701510,township_024,town_042,ward
ward_00276,Pa Da Myar Ward,ပတ္တမြားရပ်ကွက်,MMR017017701506,township_024,town_042,ward
ward_00277,Sar Yay Kone Ward,စာရေးကုန်းရပ်ကွက်,MMR017017701507,township_024,town_042,ward
ward_00278,Say Yon Ward,ဆေးရုံရပ်ကွက်,MMR017017701511,township_024,town_042,ward
ward_00279,Ta Yoke Tan Ward,တရုပ်တန်းရပ်ကွက်,MMR017017701502,township_024,town_042,ward
ward_00280,Than Kyoe Taing Ward,သံကြိုးတိုင်ရပ်ကွက်,MMR017017701514,township_024,town_042,ward
ward_00281,Thaw Ka Ward,သော်ကရပ်ကွက်,MMR017017701501,township_024,town_042,ward
ward_00282,Yae Kyaw Ward,ရေကျော်ရပ်ကွက်,MMR017017701505,township_024,town_042,ward
ward_00283,Ywar Lel Ward,ရွာလည်ရပ်ကွက်,MMR017017701504,township_024,town_042,ward
ward_00284,Ywar Thit Ward,ရွာသစ်ရပ်ကွက်,MMR017017701508,township_024,town_042,ward
ward_00285,Zay Ward,ဈေးရပ်ကွက်,MMR017017701512,township_024,town_042,ward
ward_00286,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR017006703501,township_025,town_043,ward
ward_00287,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR017006703502,township_025,town_043,ward
ward_00288,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR017006703503,township_025,town_043,ward
ward_00289,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,MMR017006703504,township_025,town_043,ward
ward_00290,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,MMR017006703505,township_025,town_043,ward
ward_00291,Myo Ma Ward,မြို့မရပ်ကွက်,MMR017006702502,township_025,town_044,ward
ward_00292,Myo Thit Ward,မြို.သစ်ရပ်ကွက်,MMR017006702505,township_025,town_044,ward
ward_00293,Nga Wun Ward,ငဝန်ရပ်ကွက်,MMR017006702503,township_025,town_044,ward
ward_00294,Shey Saung Ward,ရှေ.ဆောင်ရပ်ကွက်,MMR017006702501,township_025,town_044,ward
ward_00295,Shwe Bo Ward,ရွှေဘိုရပ်ကွက်,MMR017006702506,township_025,town_044,ward
ward_00296,Thaung Tan (Aung San) Ward,သောင်တန်း(အောင်ဆန်း)ရပ်ကွက်,MMR017006702504,township_025,town_044,ward
ward_00297,Aung San Ward,အောင်ဆန်းရပ်ကွက်,MMR017006701503,township_025,town_045,ward
ward_00298,Ba Htu Ward,ဗထူးရပ်ကွက်,MMR017006701504,township_025,town_045,ward
ward_00299,Myo Ma Ward,မြို့မရပ်ကွက်,MMR017006701505,township_025,town_045,ward
ward_00300,Nay Win Ward,နေဝင်းရပ်ကွက်,MMR017006701501,township_025,town_045,ward
ward_00301,Sa Yar San Ward,ဆရာစံရပ်ကွက်,MMR017006701502,township_025,town_045,ward
ward_00302,Kan Nar Ward,ကမ်းနားရပ်ကွက်,MMR017009701501,township_026,town_046,ward
ward_00303,Lan Ma Taw (North) Ward,လမ္မတော်မြောက်ရပ်ကွက်,MMR017009701502,township_026,town_046,ward
ward_00304,Lan Ma Taw (South) Ward,လမ္မတော်တောင်ရပ်ကွက်,MMR017009701503,township_026,town_046,ward
ward_00305,Nyaung Pin Zay Ward,ညောင်ပင်ဈေးရပ်ကွက်,MMR017009701505,township_026,town_046,ward
ward_00306,San Tan Ward,ဆန်တန်းရပ်ကွက်,MMR017009701504,township_026,town_046,ward
ward_00307,Bo Kone Ward,ဗိုလ်ကုန်းရပ်ကွက်,MMR007001701519,township_027,town_047,ward
ward_00308,Han Thar Wa Di Ward,ဟံသာဝတီရပ်ကွက်,MMR007001701520,township_027,town_047,ward
ward_00309,Hin Thar Kone Ward,ဟင်္သာကုန်းရပ်ကွက်,MMR007001701518,township_027,town_047,ward
ward_00310,Kyauk Gyi Su Ward,ကျောက်ကြီးစုရပ်ကွက်,MMR007001701512,township_027,town_047,ward
ward_00311,Leik Pyar Kan Ward,လိပ်ပြာကန်ရပ်ကွက်,MMR007001701505,township_027,town_047,ward
ward_00312,Ma Zin (Ka Gyi) Ward,မဇင်း (က) ရပ်ကွက်,MMR007001701515,township_027,town_047,ward
ward_00313,Ma Zin (Kha Gway) Ward,မဇင်း (ခ) ရပ်ကွက်,MMR007001701516,township_027,town_047,ward
ward_00314,Ma Zin( Ga Nge) Ward,မဇင်း (ဂ) ရပ်ကွက်,MMR007001701517,township_027,town_047,ward
ward_00315,Myo Thit Ward,မြို့သစ်ရပ်ကွက်,MMR007001701522,township_027,town_047,ward
ward_00316,Myo Twin (East-Ka Gyi) Ward,မြို့တွင်းအရှေ့ (က) ရပ်ကွက်,MMR007001701501,township_027,town_047,ward
ward_00317,Myo Twin (East-Kha Gway) Ward,မြို့တွင်းအရှေ့ (ခ) ရပ်ကွက်,MMR007001701502,township_027,town_047,ward
ward_00318,Myo Twin (West-Ka Gyi) Ward,မြို့တွင်းအနောက် (က) ရပ်ကွက်,MMR007001701503,township_027,town_047,ward
ward_00319,Myo Twin (West-Kha Gway) Ward,မြို့တွင်းအနောက် (ခ) ရပ်ကွက်,MMR007001701504,township_027,town_047,ward
ward_00320,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR007001701523,township_027,town_047,ward
ward_00321,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR007001701524,township_027,town_047,ward
ward_00322,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR007001701525,township_027,town_047,ward
ward_00323,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,MMR007001701526,township_027,town_047,ward
ward_00324,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,MMR007001701527,township_027,town_047,ward
ward_00325,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,MMR007001701528,township_027,town_047,ward
ward_00326,No (7) Ward,အမှတ် (၇) ရပ်ကွက်,MMR007001701529,township_027,town_047,ward
ward_00327,No (8) Ward,အမှတ် (၈) ရပ်ကွက်,MMR007001701530,township_027,town_047,ward
ward_00328,No (9) Ward,အမှတ် (၉) ရပ်ကွက်,MMR007001701531,township_027,town_047,ward
ward_00329,Nyaung Waing (North) Ward,ညောင်ဝိုင်း (မြောက်) ရပ်ကွက်,MMR007001701510,township_027,town_047,ward
ward_00330,Nyaung Waing (South) Ward,ညောင်ဝိုင်း (တောင်) ရပ်ကွက်,MMR007001701509,township_027,town_047,ward
ward_00331,Pan Hlaing Ward,ပန်းလှိုင်ရပ်ကွက်,MMR007001701507,township_027,town_047,ward
ward_00332,Pon Nar Su Ward,ပုဏ္ဏားစုရပ်ကွက်,MMR007001701506,township_027,town_047,ward
ward_00333,Thun Hpa Yar Kone Ward,သွန်းဘုရားကုန်းရပ်ကွက်,MMR007001701511,township_027,town_047,ward
ward_00334,Ywar Thit Ward,ရွာသစ်ရပ်ကွက်,MMR007001701521,township_027,town_047,ward
ward_00335,Zay Paing Ward,ဈေးပိုင်းရပ်ကွက်,MMR007001701508,township_027,town_047,ward
ward_00336,Zyaing Ga Naing (North) Ward,ဇိုင်းဂနိုင်း (မြောက်) ရပ်ကွက်,MMR007001701514,township_027,town_047,ward
ward_00337,Zyaing Ga Naing (South) Ward,ဇိုင်းဂနိုင်း (တောင်) ရပ်ကွက်,MMR007001701513,township_027,town_047,ward
ward_00338,Hpa Yar Gyi (1) Ward,ဘုရားကြီး (၁) ရပ်ကွက်,MMR007001702501,township_027,town_048,ward
ward_00339,Hpa Yar Gyi (2) Ward,ဘုရားကြီး (၂) ရပ်ကွက်,MMR007001702502,township_027,town_048,ward
ward_00340,Hpa Yar Gyi (3) Ward,ဘုရားကြီး (၃) ရပ်ကွက်,MMR007001702503,township_027,town_048,ward
ward_00341,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,MMR007001703501,township_027,town_049,ward
ward_00342,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,MMR007001703502,township_027,town_049,ward
ward_00343,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,MMR007001703503,township_027,town_049,ward
ward_00344,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,MMR007001703504,township_027,town_049,ward
ward_00345,No (5) Ward,အမှတ် (၅) ရပ်ကွက်,MMR007001703505,township_027,town_049,ward
ward_00346,No (6) Ward,အမှတ် (၆) ရပ်ကွက်,MMR007001703506,township_027,town_049,ward
ward_00347,Da Yei Mee Ward,ဒရယ်မီးရပ်ကွက်,MMR007007701508,township_028,town_050,ward
ward_00348,Hpa Aung Wea Ward,ဖအောင်ဝဲရပ်ကွက်,MMR007007701509,township_028,town_050,ward
ward_00349,Kon Thei Ward,ကုန်သည်ရပ်ကွက်,MMR007007701502,township_028,town_050,ward
ward_00350,Kyaung Su Ward,ကျောင်းစုရပ်ကွက်,MMR007007701504,township_028,town_050,ward
ward_00351,Min Te Ward,မင်းတဲရပ်ကွက်,MMR007007701506,township_028,town_050,ward
ward_00352,Set Kwin Ward,စက်ကွင်းရပ်ကွက်,MMR007007701507,township_028,town_050,ward
ward_00353,Than Ta Dar Ward,သံတံတားရပ်ကွက်,MMR007007701505,township_028,town_050,ward
ward_00354,War So Ward,ဝါဆိုရပ်ကွက်,MMR007007701503,township_028,town_050,ward
ward_00355,Zay Paing Ward,ဈေးပိုင်းရပ်ကွက်,MMR007007701501,township_028,town_050,ward
ward_00356,Aung Chan Thar Ward,အောင်ချမ်းသာရပ်ကွက်,MMR007014701505,township_029,town_051,ward
ward_00357,Aung Min Ga Lar Ward,အောင်မင်္ဂလာရပ်ကွက်,MMR007014701501,township_029,town_051,ward
ward_00358,Aung Thu Kha Ward,အောင်သုခရပ်ကွက်,MMR007014701504,township_029,town_051,ward
ward_00359,Seik Gyi Ward,ဆိပ်ကြီးရပ်ကွက်,MMR007014701506,township_029,town_051,ward
ward_00360,Thi Ri Hay Mar Ward,သီရိဟေမာရပ်ကွက်,MMR007014701502,township_029,town_051,ward
ward_00361,Thi Ri Ya Da Nar Ward,သီရိရတနာရပ်ကွက်,MMR007014701503,township_029,town_051,ward
ward_00362,Kawa Ywar Thit Ward,ကဝရွာသစ်ရပ်ကွက်,MMR007003701501,township_030,town_052,ward
ward_00363,Kha May Lay Ward,ခမေလေးရပ်ကွက်,MMR007003701506,township_030,town_052,ward
ward_00364,Kyaung Gyi Ward,ကျောင်းကြီးရပ်ကွက်,MMR007003701503,township_030,town_052,ward
ward_00365,Min Paing Ward,မင်းပိုင်းရပ်ကွက်,MMR007003701504,township_030,town_052,ward
ward_00366,Ta Dar Gyi Ward,တံတားကြီးရပ်ကွက်,MMR007003701502,township_030,town_052,ward
ward_00367,Yone Gyi Ward,ရုံးကြီးရပ်ကွက်,MMR007003701505,township_030,town_052,ward
ward_00368,Aung Min Ga Lar Ward,အောင်မင်္ဂလာရပ်ကွက်,MMR007003702502,township_030,town_053,ward
ward_00369,Bu Tar Ward,ဘူတာရပ်ကွက်,MMR007003702504,township_030,town_053,ward
ward_00370,Kan Taw Min Ga Lar Ward,ကန်တော်မင်္ဂလာရပ်ကွက်,MMR007003702501,township_030,town_053,ward
ward_00371,Myo Ma San Pya Ward,မြို့မစံပြရပ်ကွက်,MMR007003702505,township_030,town_053,ward
ward_00372,Shwe Pyi Aye Ward,ရွှေပြည်အေးရပ်ကွက်,MMR007003702506,township_030,town_053,ward
ward_00373,Zay Gyi Ward,ဈေးကြီးရပ်ကွက်,MMR007003702503,township_030,town_053,ward
ward_00374,Bago Ward,ပဲခူးရပ်ကွက်,MMR007011701501,township_031,town_054,ward
ward_00375,Kat Kyay Ward,ကပ်ကျေးရပ်ကွက်,MMR007011701503,township_031,town_054,ward
ward_00376,Laung Poke Ward,လောင်ပုပ်ရပ်ကွက်,MMR007011701507,township_031,town_054,ward
ward_00377,Myit Tar Ward,မေတ္တာရပ်ကွက်,MMR007011701506,township_031,town_054,ward
