id,name,p_code,township_id:id,town_id:id,ward_type
ward_04558,Ma Let To,MMR017019035,township_014,,village_tract
ward_04559,Mee Thway Chaung,MMR017019034,township_014,,village_tract
ward_04560,Min Baw,MMR017019036,township_014,,village_tract
ward_04561,Nat Sin,MMR017019037,township_014,,village_tract
ward_04562,Nga Gyi Ga Yet,MMR017019038,township_014,,village_tract
ward_04563,Nga Hpei Oh,MMR017019039,township_014,,village_tract
ward_04564,Ngar Hpar Aing,MMR017019040,township_014,,village_tract
ward_04565,Nyaung Pin Ga Yet,MMR017019041,township_014,,village_tract
ward_04566,Nyaung Waing,MMR017019042,township_014,,village_tract
ward_04567,Pan Pin Su,MMR017019045,township_014,,village_tract
ward_04568,Pan Ta Put,MMR017019049,township_014,,village_tract
ward_04569,Pauk Kone,MMR017019047,township_014,,village_tract
ward_04570,Pay Kone,MMR017019044,township_014,,village_tract
ward_04571,Pe Kho Su,MMR017019046,township_014,,village_tract
ward_04572,Pein Chaung,MMR017019048,township_014,,village_tract
ward_04573,Sagaing,MMR017019055,township_014,,village_tract
ward_04574,Seik Thar,MMR017019053,township_014,,village_tract
ward_04575,Shwe Hlay Thaung,MMR017019051,township_014,,village_tract
ward_04576,Shwe Taung Hmaw,MMR017019076,township_014,,village_tract
ward_04577,Sit Chaung,MMR017019052,township_014,,village_tract
ward_04578,Sun Thaik,MMR017019054,township_014,,village_tract
ward_04579,Ta Loke Lat (East),MMR017019061,township_014,,village_tract
ward_04580,Ta Loke Lat (West),MMR017019062,township_014,,village_tract
ward_04581,Tar Pat (East),MMR017019066,township_014,,village_tract
ward_04582,Tar Pat (West),MMR017019065,township_014,,village_tract
ward_04583,Taw Ta Loke,MMR017019059,township_014,,village_tract
ward_04584,Thaik Kone,MMR017019060,township_014,,village_tract
ward_04585,Thar Yar Kone,MMR017019063,township_014,,village_tract
ward_04586,Thaung Zar,MMR017019070,township_014,,village_tract
ward_04587,Thea Hpyu,MMR017019058,township_014,,village_tract
ward_04588,Thon Kyaing,MMR017019067,township_014,,village_tract
ward_04589,Thone Gwa,MMR017019068,township_014,,village_tract
ward_04590,Thu Htay Kone,MMR017019057,township_014,,village_tract
ward_04591,War Taw,MMR017019072,township_014,,village_tract
ward_04592,Wea Daunt,MMR017019073,township_014,,village_tract
ward_04593,Yae Le Gyi,MMR017019074,township_014,,village_tract
ward_04594,Yae Le Ka Lay,MMR017019075,township_014,,village_tract
ward_04595,Ah Htet Ma Au Htone,MMR017018075,township_015,,village_tract
ward_04596,Ah Lel Yae Kyaw,MMR017018106,township_015,,village_tract
ward_04597,Auk Ma Au Htone,MMR017018076,township_015,,village_tract
ward_04598,Aung Hlaing,MMR017018027,township_015,,village_tract
ward_04599,Ba Maw,MMR017018095,township_015,,village_tract
ward_04600,Bagan Pon,MMR017018008,township_015,,village_tract
ward_04601,Boe Ti Lut,MMR017018042,township_015,,village_tract
ward_04602,Bone Gyi Kone,MMR017018109,township_015,,village_tract
ward_04603,Byant Gyi Myit Kyoe,MMR017018065,township_015,,village_tract
ward_04604,Byant Gyi Ohn Pin Su,MMR017018066,township_015,,village_tract
ward_04605,Da Lin Hle Seik,MMR017018086,township_015,,village_tract
ward_04606,Da None Seik,MMR017018099,township_015,,village_tract
ward_04607,Dun Ta Peit,MMR017018069,township_015,,village_tract
ward_04608,Ga Yan,MMR017018087,township_015,,village_tract
ward_04609,Gon Hnyin Tan,MMR017018044,township_015,,village_tract
ward_04610,Gway Kone,MMR017018064,township_015,,village_tract
ward_04611,Hlaing Bone,MMR017018108,township_015,,village_tract
ward_04612,Hman Ku,MMR017018024,township_015,,village_tract
ward_04613,Hpa Yar Chaung Ta Khun Taing,MMR017018025,township_015,,village_tract
ward_04614,Hpa Yar Daunt,MMR017018081,township_015,,village_tract
ward_04615,Hpa Yar Gyi Kone,MMR017018067,township_015,,village_tract
ward_04616,Hpoe Kha Hmi Daunt,MMR017018072,township_015,,village_tract
ward_04617,Hpoe Thar Aye Ah Su,MMR017018098,township_015,,village_tract
ward_04618,Hpu Hti,MMR017018061,township_015,,village_tract
ward_04619,Hpyar Leik,MMR017018102,township_015,,village_tract
ward_04620,Htein Ku Lar,MMR017018084,township_015,,village_tract
ward_04621,Hti Par Lel,MMR017018012,township_015,,village_tract
ward_04622,Hti Par Lel Thaung Tan,MMR017018093,township_015,,village_tract
ward_04623,Hti Seik Hpa Yar Su,MMR017018006,township_015,,village_tract
ward_04624,Hti Seik Ywar Ma,MMR017018005,township_015,,village_tract
ward_04625,Hti To Lo,MMR017018002,township_015,,village_tract
ward_04626,Hti Yar Li,MMR017018055,township_015,,village_tract
ward_04627,Htu Taw Ka Mya,MMR017018070,township_015,,village_tract
ward_04628,Ka Zaung,MMR017018104,township_015,,village_tract
ward_04629,Kan Kone,MMR017018031,township_015,,village_tract
ward_04630,Kan Zauk,MMR017018023,township_015,,village_tract
ward_04631,Kat Kho,MMR017018009,township_015,,village_tract
ward_04632,Kat Tha Hmyin Hti Seik Yae Kyaw,MMR017018011,township_015,,village_tract
ward_04633,Kun Chan Kone,MMR017018033,township_015,,village_tract
ward_04634,Kyaik Pi,MMR017018090,township_015,,village_tract
ward_04635,Kyar Chaung,MMR017018046,township_015,,village_tract
ward_04636,Kyar Hone,MMR017018041,township_015,,village_tract
ward_04637,Kyat Sin Chaung,MMR017018018,township_015,,village_tract
ward_04638,Kyaw Zan,MMR017018085,township_015,,village_tract
ward_04639,Kyet Shar,MMR017018040,township_015,,village_tract
ward_04640,Kyon La Mu,MMR017018037,township_015,,village_tract
ward_04641,Kyon La Tar Kyaung Su,MMR017018062,township_015,,village_tract
ward_04642,Kyun Chaung,MMR017018038,township_015,,village_tract
ward_04643,Kyun Deik,MMR017018073,township_015,,village_tract
ward_04644,Kyun Gyi,MMR017018071,township_015,,village_tract
ward_04645,Kyun Ka Lay,MMR017018001,township_015,,village_tract
ward_04646,Kyun Khei Ma,MMR017018014,township_015,,village_tract
ward_04647,Kywe Chan Chaung Hpyar,MMR017018057,township_015,,village_tract
ward_04648,Kywe Chan Kyon La Mu,MMR017018052,township_015,,village_tract
ward_04649,Kywe Chan Wa,MMR017018058,township_015,,village_tract
ward_04650,Kywe Chan Yae Kyaw,MMR017018054,township_015,,village_tract
ward_04651,Kywe Da Lin,MMR017018083,township_015,,village_tract
ward_04652,La Put Kwe None Tan,MMR017018032,township_015,,village_tract
ward_04653,La Put Kwe Te Chaung,MMR017018101,township_015,,village_tract
ward_04654,Lat Put Ta Loke Gyi,MMR017018010,township_015,,village_tract
ward_04655,Lat Put Ta Loke Ka Lay,MMR017018007,township_015,,village_tract
ward_04656,Lay Ein Tan,MMR017018036,township_015,,village_tract
ward_04657,Lin Zwe Me Za Li,MMR017018045,township_015,,village_tract
ward_04658,Ma Bay,MMR017018039,township_015,,village_tract
ward_04659,Ma Hmway Kyun,MMR017018015,township_015,,village_tract
ward_04660,Ma Yan,MMR017018100,township_015,,village_tract
ward_04661,Ma Ye Ohn Pin Su,MMR017018089,township_015,,village_tract
ward_04662,Me Za Li Ka Zan Chaung,MMR017018056,township_015,,village_tract
ward_04663,Me Za Li Pathein Su,MMR017018021,township_015,,village_tract
ward_04664,Me Za Li U To,MMR017018035,township_015,,village_tract
ward_04665,Mei Ta Laing,MMR017018094,township_015,,village_tract
ward_04666,Meik Tha Lin Kone,MMR017018050,township_015,,village_tract
ward_04667,Myat Thar U To,MMR017018051,township_015,,village_tract
ward_04668,Myat Thar Wa,MMR017018048,township_015,,village_tract
ward_04669,Myat Thar Ywar Ma,MMR017018049,township_015,,village_tract
ward_04670,Myat Thar Zee Hpyu,MMR017018047,township_015,,village_tract
ward_04671,Myin Ka Kone Ka Lay/ Daung Yae Kyaw,MMR017018053,township_015,,village_tract
ward_04672,Myit Gyi Boe,MMR017018103,township_015,,village_tract
ward_04673,Nat Hmu,MMR017018043,township_015,,village_tract
ward_04674,None Kyun,MMR017018028,township_015,,village_tract
ward_04675,Nwar Yae Kyaw Kyaung Su,MMR017018060,township_015,,village_tract
ward_04676,Nwar Yae Kyaw Nyaung Lan,MMR017018059,township_015,,village_tract
ward_04677,Nyaungdon Su,MMR017018092,township_015,,village_tract
ward_04678,Peik Tar,MMR017018022,township_015,,village_tract
ward_04679,Pet Pye,MMR017018105,township_015,,village_tract
ward_04680,Pu Lun Sar,MMR017018096,township_015,,village_tract
ward_04681,Pyar Mut Shaw Chaung,MMR017018097,township_015,,village_tract
ward_04682,Sa Khan Gyi,MMR017018091,township_015,,village_tract
ward_04683,Saw Ke Chaung,MMR017018013,township_015,,village_tract
ward_04684,See Pwar Chaung,MMR017018088,township_015,,village_tract
ward_04685,Shauk Chaung,MMR017018030,township_015,,village_tract
ward_04686,Sin Chaung,MMR017018003,township_015,,village_tract
ward_04687,Sit Sa Li Htone,MMR017018078,township_015,,village_tract
ward_04688,Ta Khun Taing Kyon War,MMR017018074,township_015,,village_tract
ward_04689,Tat Ngu,MMR017018016,township_015,,village_tract
ward_04690,Tei Chaung,MMR017018019,township_015,,village_tract
ward_04691,Tha Khut Kone War Yon Daunt,MMR017018079,township_015,,village_tract
ward_04692,Tha Pyay Chaung,MMR017018020,township_015,,village_tract
ward_04693,Thit To Seik,MMR017018080,township_015,,village_tract
ward_04694,Thone Gwa,MMR017018004,township_015,,village_tract
ward_04695,Thone Gwa Chun,MMR017018034,township_015,,village_tract
ward_04696,Thu Ye Chaung,MMR017018029,township_015,,village_tract
ward_04697,War Net Chaung,MMR017018026,township_015,,village_tract
ward_04698,War Rakhine,MMR017018082,township_015,,village_tract
ward_04699,Wea Daunt,MMR017018077,township_015,,village_tract
ward_04700,Wet Kwin,MMR017018063,township_015,,village_tract
ward_04701,Yae Lein,MMR017018017,township_015,,village_tract
ward_04702,Yae Twin Kone,MMR017018107,township_015,,village_tract
ward_04703,Yar Zu Taing Ka Nyin Chaung,MMR017018068,township_015,,village_tract
ward_04704,Ah Sei,MMR017011047,township_016,,village_tract
ward_04705,Bant Bway Kone,MMR017011056,township_016,,village_tract
ward_04706,Daung Kya,MMR017011038,township_016,,village_tract
ward_04707,Hnget Gyi Kwin,MMR017011048,township_016,,village_tract
ward_04708,Htan Thone Pin,MMR017011023,township_016,,village_tract
ward_04709,Htauk Kyant,MMR017011045,township_016,,village_tract
ward_04710,Htein Thay Gyi,MMR017011054,township_016,,village_tract
ward_04711,Htu,MMR017011026,township_016,,village_tract
ward_04712,Ka Nyin Ngu,MMR017011025,township_016,,village_tract
ward_04713,Ka Nyut Kone,MMR017011046,township_016,,village_tract
ward_04714,Ka Zun Khon,MMR017011012,township_016,,village_tract
ward_04715,Kat Kho,MMR017011021,township_016,,village_tract
ward_04716,Kun Taw,MMR017011011,township_016,,village_tract
ward_04717,Kwin Gyi Daunt,MMR017011003,township_016,,village_tract
ward_04718,Kyet Thun Khin,MMR017011027,township_016,,village_tract
ward_04719,Kyu Taw,MMR017011035,township_016,,village_tract
ward_04720,Kywe Te Kone,MMR017011015,township_016,,village_tract
ward_04721,La Har Pauk,MMR017011024,township_016,,village_tract
ward_04722,Lay Tu Gyi,MMR017011014,township_016,,village_tract
ward_04723,Let Pan Kwin,MMR017011050,township_016,,village_tract
ward_04724,Ma Gyi Kone,MMR017011049,township_016,,village_tract
ward_04725,Ma Yway Kone,MMR017011055,township_016,,village_tract
ward_04726,Me Khin Chaung,MMR017011041,township_016,,village_tract
ward_04727,Myin War Taung,MMR017011058,township_016,,village_tract
ward_04728,Myit Kyoe,MMR017011004,township_016,,village_tract
ward_04729,Myo Ma Te Gyi Kone,MMR017011006,township_016,,village_tract
ward_04730,Nat Pa Tee,MMR017011005,township_016,,village_tract
ward_04731,Nga Bat Kya,MMR017011052,township_016,,village_tract
ward_04732,Nga Pi Seik,MMR017011033,township_016,,village_tract
ward_04733,Nyaung Chin,MMR017011053,township_016,,village_tract
ward_04734,Nyaung Myit Swea,MMR017011007,township_016,,village_tract
ward_04735,Nyaung Tone Le,MMR017011037,township_016,,village_tract
ward_04736,Nyaung Waing,MMR017011031,township_016,,village_tract
ward_04737,Oe Bo,MMR017011017,township_016,,village_tract
ward_04738,Pauk Kone Sun,MMR017011016,township_016,,village_tract
ward_04739,Pe Ta Khwe,MMR017011040,township_016,,village_tract
ward_04740,Pein Inn,MMR017011029,township_016,,village_tract
ward_04741,San,MMR017011001,township_016,,village_tract
ward_04742,San Ni Chaung,MMR017011009,township_016,,village_tract
ward_04743,San Ywar Gyi,MMR017011057,township_016,,village_tract
ward_04744,Se,MMR017011008,township_016,,village_tract
ward_04745,Shar Taw,MMR017011013,township_016,,village_tract
ward_04746,Shwe Kyin,MMR017011032,township_016,,village_tract
ward_04747,Sin Thay,MMR017011020,township_016,,village_tract
ward_04748,Tar Gwa Te Gyi Kone,MMR017011010,township_016,,village_tract
ward_04749,Taw Kywe Lu,MMR017011030,township_016,,village_tract
ward_04750,Tha Khut Kwin,MMR017011028,township_016,,village_tract
ward_04751,Tha Pyay Kone,MMR017011002,township_016,,village_tract
ward_04752,Tha Pyay Kone (2)/ Tha Pyay Kone,MMR017011039,township_016,,village_tract
ward_04753,Tha Yet Taw,MMR017011034,township_016,,village_tract
ward_04754,Thea Boet,MMR017011051,township_016,,village_tract
ward_04755,Thea Hpyu,MMR017011043,township_016,,village_tract
ward_04756,Thet Kei Kone,MMR017011019,township_016,,village_tract
ward_04757,Wet Toe,MMR017011018,township_016,,village_tract
ward_04758,Yaik,MMR017011036,township_016,,village_tract
ward_04759,Yin Taik Kone,MMR017011044,township_016,,village_tract
ward_04760,Za Loke Gyi,MMR017011042,township_016,,village_tract
ward_04761,Zee Hpyu Kone,MMR017011022,township_016,,village_tract
ward_04762,Ah Pyin Lay Bet Twar,MMR017014056,township_017,,village_tract
ward_04763,Ah Su Gyi,MMR017014091,township_017,,village_tract
ward_04764,Ah Twin Lay Bet Twar,MMR017014057,township_017,,village_tract
ward_04765,Ba Maw Kun Thee Pin,MMR017014042,township_017,,village_tract
ward_04766,Ba Maw Thone Gwa,MMR017014043,township_017,,village_tract
ward_04767,Bu Din Kwin,MMR017014024,township_017,,village_tract
ward_04768,Chaung Kwe Gyi,MMR017014103,township_017,,village_tract
ward_04769,Da None Chaung,MMR017014038,township_017,,village_tract
ward_04770,Da Yei Pauk,MMR017014077,township_017,,village_tract
ward_04771,Dar Mya Chaung,MMR017014083,township_017,,village_tract
ward_04772,Daunt Gyi,MMR017014072,township_017,,village_tract
ward_04773,Ein Ta Lone,MMR017014054,township_017,,village_tract
ward_04774,Hnget Pyaw Taw,MMR017014007,township_017,,village_tract
ward_04775,Hpa Yar Chaung,MMR017014005,township_017,,village_tract
ward_04776,Hpa Yar Chaung Ah Su Gyi,MMR017014017,township_017,,village_tract
ward_04777,Htan Kone,MMR017014037,township_017,,village_tract
ward_04778,Htaw Ka Loet,MMR017014008,township_017,,village_tract
ward_04779,Htone Bo (Byaing Hpyu),MMR017014012,township_017,,village_tract
ward_04780,Htone Bo Mi Chaung Aing,MMR017014036,township_017,,village_tract
ward_04781,Ka Det Kwin,MMR017014018,township_017,,village_tract
ward_04782,Ka Ma Kaing,MMR017014060,township_017,,village_tract
ward_04783,Ka Nyin Chaung,MMR017014030,township_017,,village_tract
ward_04784,Ka Nyin Ge,MMR017014010,township_017,,village_tract
ward_04785,Ka Nyin Kaing,MMR017014029,township_017,,village_tract
ward_04786,Ka Nyin Kone,MMR017014058,township_017,,village_tract
ward_04787,Ka Nyut Kwin,MMR017014011,township_017,,village_tract
ward_04788,Ka Wet,MMR017014078,township_017,,village_tract
ward_04789,Kan Beit Ka Lay,MMR017014081,township_017,,village_tract
ward_04790,Kan Chaung,MMR017014020,township_017,,village_tract
ward_04791,Kan Chaung (Tha Yaw Bone),MMR017014006,township_017,,village_tract
ward_04792,Kan Gyi,MMR017014003,township_017,,village_tract
ward_04793,Kan Kwin,MMR017014100,township_017,,village_tract
ward_04794,Kan Thar Kone,MMR017014019,township_017,,village_tract
ward_04795,Khway Lay Gyi,MMR017014031,township_017,,village_tract
ward_04796,Kone Thar,MMR017014002,township_017,,village_tract
ward_04797,Kun Chan,MMR017014095,township_017,,village_tract
ward_04798,Kwei Lwei,MMR017014001,township_017,,village_tract
ward_04799,Kwin Pauk Gyi,MMR017014068,township_017,,village_tract
ward_04800,Kwin Pauk Ka Lay,MMR017014090,township_017,,village_tract
ward_04801,Kyar Hpu Ngon,MMR017014048,township_017,,village_tract
ward_04802,Kyar Kwin,MMR017014028,township_017,,village_tract
ward_04803,Kyat Khoe Su,MMR017014080,township_017,,village_tract
ward_04804,Kyon Tar Moke Soe Ma,MMR017014079,township_017,,village_tract
ward_04805,Kyon Thut,MMR017014027,township_017,,village_tract
ward_04806,Kyon War,MMR017014022,township_017,,village_tract
ward_04807,Kyun Deik,MMR017014076,township_017,,village_tract
ward_04808,Kyun Ka Lay,MMR017014070,township_017,,village_tract
ward_04809,Kywe Chan Pay Kone,MMR017014059,township_017,,village_tract
ward_04810,Kywet Nwe Chaung,MMR017014044,township_017,,village_tract
ward_04811,La Put Ku Lar,MMR017014066,township_017,,village_tract
ward_04812,Lay Ein Tan,MMR017014049,township_017,,village_tract
ward_04813,Lin Daing Kan Ba Lar,MMR017014065,township_017,,village_tract
ward_04814,Lin Daing Let Pan,MMR017014084,township_017,,village_tract
ward_04815,Lu Taw,MMR017014097,township_017,,village_tract
ward_04816,Ma Dawt Pin,MMR017014045,township_017,,village_tract
ward_04817,Me Kyaw,MMR017014046,township_017,,village_tract
ward_04818,Mee Thway Chaung,MMR017014064,township_017,,village_tract
ward_04819,Moke Soe Kwin,MMR017014013,township_017,,village_tract
ward_04820,Mway Taw Shan Su,MMR017014026,township_017,,village_tract
ward_04821,Myin Ka Kwin,MMR017014023,township_017,,village_tract
ward_04822,Nga Myin Chaung,MMR017014032,township_017,,village_tract
ward_04823,Ngar Tan Ta Yar,MMR017014082,township_017,,village_tract
ward_04824,Ngar Yar Bo,MMR017014104,township_017,,village_tract
ward_04825,Nyaung Chaung Pway Su,MMR017014087,township_017,,village_tract
ward_04826,Nyaung Taw Su,MMR017014071,township_017,,village_tract
ward_04827,Ohn Pin,MMR017014055,township_017,,village_tract
